match_id,series_id,date,venue,round,home,away,innings1,innings1_runs,innings1_wickets,innings1_overs,innings2,target,innings1_balls_bowled
304887,135893,30/06/2005,Birmingham,Midland/Wales/West Group,Warwickshire,Glamorgan,Warwickshire,169.0,9.0,20.0,Glamorgan,True,120.0
304888,135893,30/06/2005,Leeds,North Group,Yorkshire,Durham,Yorkshire,123.0,7.0,20.0,Durham,False,120.0
304889,135893,01/07/2005,Chester-le-Street,North Group,Durham,Leicestershire,Leicestershire,154.0,7.0,20.0,Durham,True,120.0
304892,135893,01/07/2005,Manchester,North Group,Lancashire,Yorkshire,Lancashire,207.0,6.0,20.0,Yorkshire,True,120.0
304893,135893,01/07/2005,Southgate,South Group,Middlesex,Essex,Middlesex,185.0,6.0,20.0,Essex,True,120.0
304894,135893,01/07/2005,Nottingham,North Group,Nottinghamshire,Derbyshire,Nottinghamshire,147.0,8.0,20.0,Derbyshire,False,120.0
304895,135893,01/07/2005,The Oval,South Group,Surrey,Kent,Surrey,167.0,6.0,15.0,Kent,True,90.0
304897,135893,01/07/2005,Birmingham,Midland/Wales/West Group,Warwickshire,Worcestershire,Worcestershire,141.0,10.0,20.0,Warwickshire,True,113.0
304896,135893,01/07/2005,Hove,South Group,Sussex,Hampshire,Sussex,99.0,5.0,12.0,Hampshire,True,72.0
304898,135893,02/07/2005,Taunton,Midland/Wales/West Group,Somerset,Northamptonshire,Somerset,189.0,5.0,20.0,Northamptonshire,False,120.0
304899,135893,02/07/2005,Worcester,Midland/Wales/West Group,Worcestershire,Gloucestershire,Worcestershire,100.0,10.0,20.0,Gloucestershire,False,111.99999999999999
304900,135893,03/07/2005,Manchester,North Group,Lancashire,Durham,Lancashire,208.0,4.0,20.0,Durham,True,120.0
304901,135893,03/07/2005,Leeds,North Group,Yorkshire,Nottinghamshire,Yorkshire,180.0,7.0,20.0,Nottinghamshire,False,120.0
304902,135893,04/07/2005,Derby,North Group,Derbyshire,Lancashire,Lancashire,205.0,2.0,20.0,Derbyshire,True,120.0
304903,135893,04/07/2005,Chester-le-Street,North Group,Durham,Yorkshire,Yorkshire,171.0,7.0,20.0,Durham,True,120.0
304905,135893,04/07/2005,Birmingham,Midland/Wales/West Group,Warwickshire,Somerset,Warwickshire,172.0,8.0,20.0,Somerset,True,120.0
304906,135893,05/07/2005,Chelmsford,South Group,Essex,Surrey,Essex,71.0,3.0,5.0,Surrey,True,30.0
304907,135893,05/07/2005,Cardiff,Midland/Wales/West Group,Glamorgan,Gloucestershire,Gloucestershire,128.0,10.0,20.0,Glamorgan,False,109.00000000000001
304911,135893,06/07/2005,Derby,North Group,Derbyshire,Nottinghamshire,Nottinghamshire,139.0,5.0,20.0,Derbyshire,False,120.0
304913,135893,06/07/2005,Canterbury,South Group,Kent,Essex,Kent,154.0,4.0,20.0,Essex,True,120.0
304914,135893,06/07/2005,Leicester,North Group,Leicestershire,Yorkshire,Yorkshire,177.0,5.0,20.0,Leicestershire,False,120.0
304915,135893,06/07/2005,Richmond,South Group,Middlesex,Hampshire,Middlesex,174.0,7.0,20.0,Hampshire,False,120.0
304916,135893,06/07/2005,Taunton,Midland/Wales/West Group,Somerset,Gloucestershire,Somerset,228.0,5.0,20.0,Gloucestershire,True,120.0
304917,135893,06/07/2005,The Oval,South Group,Surrey,Sussex,Surrey,144.0,8.0,20.0,Sussex,False,120.0
304918,135893,06/07/2005,Birmingham,Midland/Wales/West Group,Warwickshire,Northamptonshire,Warwickshire,205.0,2.0,20.0,Northamptonshire,True,120.0
304919,135893,06/07/2005,Worcester,Midland/Wales/West Group,Worcestershire,Glamorgan,Worcestershire,223.0,9.0,20.0,Glamorgan,True,120.0
304920,135893,18/07/2005,Manchester,Quarter-Final,Lancashire,Derbyshire,Lancashire,189.0,7.0,20.0,Derbyshire,True,120.0
304921,135893,18/07/2005,Leicester,Quarter-Final,Leicestershire,Middlesex,Leicestershire,159.0,6.0,20.0,Middlesex,True,120.0
304922,135893,18/07/2005,Northampton,Quarter-Final,Northamptonshire,Somerset,Northamptonshire,154.0,8.0,20.0,Somerset,False,120.0
304923,135893,18/07/2005,The Oval,Quarter-Final,Surrey,Warwickshire,Surrey,149.0,8.0,20.0,Warwickshire,True,120.0
214707,135893,30/07/2005,The Oval,1st Semi-Final,Lancashire,Surrey,Lancashire,217.0,4.0,20.0,Surrey,True,120.0
214725,135893,30/07/2005,The Oval,2nd Semi-Final,Leicestershire,Somerset,Somerset,157.0,9.0,20.0,Leicestershire,True,120.0
214740,135893,30/07/2005,The Oval,Final,Lancashire,Somerset,Lancashire,114.0,8.0,16.0,Somerset,False,96.0
305148,218272,15/09/2005,Leicester,Group B,Chilaw Marians Cricket Club,PCA Masters XI,Chilaw Marians Cricket Club,21.0,0.0,20.0,,False,13.0
305152,218272,16/09/2005,Leicester,Group B,Chilaw Marians Cricket Club,Titans,Chilaw Marians Cricket Club,179.0,10.0,20.0,Titans,True,115.00000000000001
305151,218272,16/09/2005,Leicester,Group A,Faisalabad Wolves,Somerset,Faisalabad Wolves,207.0,5.0,20.0,Somerset,True,120.0
305153,218272,16/09/2005,Leicester,Group A,Leicestershire,Somerset,Leicestershire,172.0,6.0,20.0,Somerset,True,120.0
305154,218272,17/09/2005,Leicester,1st Semi-Final,Leicestershire,Chilaw Marians Cricket Club,Chilaw Marians Cricket Club,112.0,9.0,20.0,Leicestershire,True,120.0
305155,218272,17/09/2005,Leicester,2nd Semi-Final,Faisalabad Wolves,PCA Masters XI,PCA Masters XI,138.0,9.0,20.0,Faisalabad Wolves,False,120.0
219492,218272,17/09/2005,Leicester,Final,Chilaw Marians Cricket Club,Faisalabad Wolves,Chilaw Marians Cricket Club,132.0,10.0,20.0,Faisalabad Wolves,False,119.0
222678,238166,21/10/2005,Johannesburg,Only T20I,South Africa,New Zealand,South Africa,133.0,10.0,20.0,New Zealand,False,117.0
265525,221341,08/10/2005,Colombo (Moors),Group C,Bloomfield Cricket and Athletic Club,Ragama Cricket Club,Ragama Cricket Club,85.0,10.0,20.0,Bloomfield Cricket and Athletic Club,False,84.0
265526,221341,08/10/2005,Colombo (Moors),Group D,Burgher Recreation Club,Police Sports Club,Burgher Recreation Club,128.0,10.0,20.0,Police Sports Club,False,115.00000000000001
265523,221341,08/10/2005,Colombo (NCC),Group A,Chilaw Marians Cricket Club,Panadura Sports Club,Chilaw Marians Cricket Club,173.0,9.0,20.0,Panadura Sports Club,True,120.0
265524,221341,08/10/2005,Colombo (NCC),Group B,Colts Cricket Club,Kurunegala Youth Cricket Club,Kurunegala Youth Cricket Club,159.0,7.0,20.0,Colts Cricket Club,False,120.0
265528,221341,09/10/2005,Colombo (NCC),Group B,Colombo Cricket Club,Badureliya Sports Club,Colombo Cricket Club,209.0,4.0,20.0,Badureliya Sports Club,True,120.0
265529,221341,09/10/2005,Colombo (Bloomfield),Group C,Moors Sports Club,Lankan Cricket Club,Moors Sports Club,119.0,10.0,20.0,Lankan Cricket Club,False,119.0
265527,221341,09/10/2005,Colombo (NCC),Group A,Sri Lanka Air Force Sports Club,Saracens Sports Club,Saracens Sports Club,114.0,10.0,20.0,Sri Lanka Air Force Sports Club,False,111.0
265530,221341,09/10/2005,Colombo (Bloomfield),Group D,Tamil Union Cricket and Athletic Club,Singha Sports Club,Singha Sports Club,149.0,10.0,20.0,Tamil Union Cricket and Athletic Club,False,117.0
265536,221341,15/10/2005,Moratuwa,Group B,Badureliya Sports Club,Kurunegala Youth Cricket Club,Badureliya Sports Club,172.0,6.0,20.0,Kurunegala Youth Cricket Club,True,120.0
265535,221341,15/10/2005,Moratuwa,Group A,Panadura Sports Club,Saracens Sports Club,Panadura Sports Club,121.0,10.0,20.0,Saracens Sports Club,False,119.0
265538,221341,15/10/2005,Colombo (SSC),Group D,Police Sports Club,Singha Sports Club,Police Sports Club,174.0,8.0,20.0,Singha Sports Club,True,120.0
265537,221341,15/10/2005,Colombo (SSC),Group C,Ragama Cricket Club,Lankan Cricket Club,Lankan Cricket Club,132.0,8.0,20.0,Ragama Cricket Club,False,120.0
265539,221341,16/10/2005,Colombo (Bloomfield),Group B,Colombo Cricket Club,Sinhalese Sports Club,Colombo Cricket Club,117.0,10.0,20.0,Sinhalese Sports Club,False,116.0
265540,221341,16/10/2005,Colombo (CCC),Group C,Galle Cricket Club,Moors Sports Club,Moors Sports Club,140.0,9.0,20.0,Galle Cricket Club,True,120.0
222228,221341,16/10/2005,Colombo (Bloomfield),Group A,Nondescripts Cricket Club,Sri Lanka Air Force Sports Club,Nondescripts Cricket Club,245.0,4.0,20.0,Sri Lanka Air Force Sports Club,True,120.0
265541,221341,16/10/2005,Colombo (CCC),Group D,Sebastianites Cricket and Athletic Club,Tamil Union Cricket and Athletic Club,Sebastianites Cricket and Athletic Club,133.0,9.0,20.0,Tamil Union Cricket and Athletic Club,False,120.0
265544,221341,22/10/2005,Colombo (Colts),Group C,Bloomfield Cricket and Athletic Club,Lankan Cricket Club,Lankan Cricket Club,88.0,9.0,20.0,Bloomfield Cricket and Athletic Club,False,120.0
265545,221341,22/10/2005,Colombo (Colts),Group D,Burgher Recreation Club,Singha Sports Club,Singha Sports Club,157.0,2.0,14.0,Burgher Recreation Club,True,84.0
265542,221341,22/10/2005,Colombo (Bloomfield),Group A,Chilaw Marians Cricket Club,Saracens Sports Club,Saracens Sports Club,131.0,7.0,20.0,Chilaw Marians Cricket Club,False,120.0
265543,221341,22/10/2005,Colombo (Bloomfield),Group B,Colts Cricket Club,Badureliya Sports Club,Badureliya Sports Club,162.0,6.0,20.0,Colts Cricket Club,True,120.0
265548,221341,23/10/2005,Colombo (Burgher),Group C,Galle Cricket Club,Ragama Cricket Club,Galle Cricket Club,76.0,4.0,20.0,,True,68.0
265546,221341,23/10/2005,Colombo (Colts),Group A,Nondescripts Cricket Club,Panadura Sports Club,Nondescripts Cricket Club,75.0,4.0,20.0,,False,61.0
265552,221341,26/10/2005,Colombo (SSC),Group C,Bloomfield Cricket and Athletic Club,Moors Sports Club,Moors Sports Club,63.0,4.0,5.0,Bloomfield Cricket and Athletic Club,False,30.0
265553,221341,26/10/2005,Colombo (SSC),Group D,Burgher Recreation Club,Tamil Union Cricket and Athletic Club,Burgher Recreation Club,161.0,6.0,20.0,Tamil Union Cricket and Athletic Club,True,120.0
265550,221341,26/10/2005,Colombo (Moors),Group A,Sri Lanka Air Force Sports Club,Chilaw Marians Cricket Club,Sri Lanka Air Force Sports Club,44.0,4.0,5.0,Chilaw Marians Cricket Club,False,30.0
265556,221341,29/10/2005,Colombo (Bloomfield),Group C,Galle Cricket Club,Lankan Cricket Club,Galle Cricket Club,142.0,10.0,20.0,Lankan Cricket Club,True,117.99999999999999
265554,221341,29/10/2005,Colombo (CCC),Group A,Nondescripts Cricket Club,Saracens Sports Club,Nondescripts Cricket Club,128.0,8.0,20.0,Saracens Sports Club,False,120.0
265557,221341,29/10/2005,Colombo (Bloomfield),Group D,Sebastianites Cricket and Athletic Club,Singha Sports Club,Sebastianites Cricket and Athletic Club,139.0,6.0,20.0,Singha Sports Club,True,120.0
265555,221341,29/10/2005,Colombo (CCC),Group B,Sinhalese Sports Club,Badureliya Sports Club,Sinhalese Sports Club,177.0,9.0,20.0,Badureliya Sports Club,True,120.0
265559,221341,30/10/2005,Colombo (Burgher),Group B,Colombo Cricket Club,Kurunegala Youth Cricket Club,Colombo Cricket Club,219.0,4.0,20.0,Kurunegala Youth Cricket Club,True,120.0
265561,221341,30/10/2005,Colombo (Colts),Group D,Police Sports Club,Tamil Union Cricket and Athletic Club,Police Sports Club,107.0,10.0,20.0,Tamil Union Cricket and Athletic Club,False,115.00000000000001
265560,221341,30/10/2005,Colombo (Colts),Group C,Ragama Cricket Club,Moors Sports Club,Moors Sports Club,158.0,7.0,20.0,Ragama Cricket Club,False,120.0
265558,221341,30/10/2005,Colombo (Burgher),Group A,Sri Lanka Air Force Sports Club,Panadura Sports Club,Panadura Sports Club,150.0,8.0,20.0,Sri Lanka Air Force Sports Club,True,120.0
265563,221341,05/11/2005,Colombo (Burgher),Semi-Final,Sinhalese Sports Club,Tamil Union Cricket and Athletic Club,Sinhalese Sports Club,173.0,9.0,20.0,Tamil Union Cricket and Athletic Club,True,120.0
265562,221341,05/11/2005,Moratuwa,Semi-Final,Bloomfield Cricket and Athletic Club,Chilaw Marians Cricket Club,Chilaw Marians Cricket Club,127.0,10.0,20.0,Bloomfield Cricket and Athletic Club,True,120.0
224223,221341,05/11/2005,Moratuwa,Final,Chilaw Marians Cricket Club,Sinhalese Sports Club,Chilaw Marians Cricket Club,144.0,9.0,20.0,Sinhalese Sports Club,False,120.0
226374,226335,09/01/2006,Brisbane,Only T20I,Australia,South Africa,Australia,209.0,3.0,20.0,South Africa,True,120.0
231890,231859,06/01/2006,Perth,Pool A,Western Australia,Victoria,Victoria,163.0,9.0,20.0,Western Australia,True,120.0
232044,231859,08/01/2006,Melbourne,Pool A,Victoria,South Australia,South Australia,113.0,10.0,20.0,Victoria,False,116.0
232046,231859,08/01/2006,Sydney,Pool B,New South Wales,Queensland,Queensland,167.0,10.0,20.0,New South Wales,False,105.0
232261,231859,10/01/2006,Hobart,Pool B,Tasmania,New South Wales,New South Wales,188.0,6.0,20.0,Tasmania,True,120.0
232278,231859,10/01/2006,Adelaide,Pool A,South Australia,Western Australia,Western Australia,174.0,6.0,20.0,South Australia,True,120.0
233849,231859,21/01/2006,Sydney,Final,New South Wales,Victoria,Victoria,233.0,7.0,20.0,New South Wales,True,120.0
264918,232574,13/01/2006,Christchurch,Southern Group,Canterbury,Otago,Otago,153.0,8.0,20.0,Canterbury,False,120.0
264917,232574,13/01/2006,Wellington,Northern Group,Wellington,Northern Districts,Wellington,185.0,8.0,20.0,Northern Districts,False,120.0
233782,232574,20/01/2006,Hamilton,Northern Group,Northern Districts,Auckland,Northern Districts,112.0,10.0,20.0,Auckland,False,116.0
264919,232574,22/01/2006,Napier,Southern Group,Central Districts,Canterbury,Central Districts,171.0,9.0,20.0,Canterbury,False,120.0
234668,232574,27/01/2006,Dunedin,Southern Group,Otago,Central Districts,Otago,219.0,4.0,20.0,Central Districts,False,120.0
264920,232574,29/01/2006,Auckland,Northern Group,Auckland,Wellington,Wellington,153.0,7.0,20.0,Auckland,False,120.0
235763,232574,05/02/2006,Auckland,Final,Auckland,Canterbury,Auckland,179.0,7.0,20.0,Canterbury,False,120.0
237242,237244,16/02/2006,Auckland,Only T20I,New Zealand,West Indies,West Indies,126.0,7.0,20.0,New Zealand,False,120.0
233620,219193,18/01/2006,Durban,,Dolphins,Titans,Titans,179.0,7.0,20.0,Dolphins,True,120.0
265426,219193,20/01/2006,Cape Town,,Cape Cobras,Dolphins,Cape Cobras,161.0,5.0,20.0,Dolphins,True,120.0
265427,219193,20/01/2006,Johannesburg,,Lions,Warriors,Warriors,98.0,10.0,20.0,Lions,False,104.0
265428,219193,22/01/2006,Bloemfontein,,Eagles,Lions,Lions,174.0,4.0,20.0,Eagles,True,120.0
265429,219193,22/01/2006,Benoni,,Titans,Warriors,Warriors,112.0,10.0,20.0,Titans,False,117.0
234665,219193,25/01/2006,Port Elizabeth,,Warriors,Eagles,Eagles,175.0,7.0,20.0,Warriors,True,120.0
234745,219193,27/01/2006,Centurion,,Titans,Cape Cobras,Titans,180.0,7.0,20.0,Cape Cobras,True,120.0
265430,219193,29/01/2006,Cape Town,,Cape Cobras,Lions,Cape Cobras,155.0,6.0,20.0,Lions,True,120.0
265431,219193,29/01/2006,Bloemfontein,,Eagles,Titans,Titans,128.0,8.0,20.0,Eagles,False,120.0
265432,219193,01/02/2006,Durban,,Dolphins,Warriors,Dolphins,165.0,7.0,20.0,Warriors,True,120.0
265433,219193,01/02/2006,Centurion,,Titans,Lions,Lions,179.0,4.0,20.0,Titans,False,120.0
265434,219193,03/02/2006,Durban,,Dolphins,Eagles,Dolphins,190.0,7.0,20.0,Eagles,False,120.0
265435,219193,03/02/2006,East London,,Warriors,Cape Cobras,Cape Cobras,144.0,8.0,20.0,Warriors,True,120.0
265436,219193,05/02/2006,Paarl,,Cape Cobras,Eagles,Eagles,120.0,8.0,20.0,Cape Cobras,True,120.0
265437,219193,05/02/2006,Potchefstroom,,Lions,Dolphins,Lions,190.0,5.0,20.0,Dolphins,False,120.0
236688,219193,11/02/2006,Centurion,Semi-Final Replay,Titans,Cape Cobras,Cape Cobras,95.0,5.0,7.0,Titans,True,42.0
236968,219193,13/02/2006,Bloemfontein,Semi-Final Replay,Eagles,Lions,Eagles,188.0,6.0,20.0,Lions,True,120.0
237905,219193,19/02/2006,Bloemfontein,Final,Eagles,Cape Cobras,Cape Cobras,112.0,7.0,20.0,Eagles,False,120.0
238195,238137,24/02/2006,Johannesburg,Only T20I,South Africa,Australia,South Africa,201.0,4.0,20.0,Australia,True,120.0
264781,238596,24/02/2006,Karachi,Pool B,Abbottabad Rhinos,Islamabad Leopards,Abbottabad Rhinos,186.0,4.0,20.0,Islamabad Leopards,True,120.0
264782,238596,24/02/2006,Karachi,Pool B,Hyderabad Hawks,Quetta Bears,Hyderabad Hawks,140.0,7.0,20.0,Quetta Bears,True,120.0
264779,238596,24/02/2006,Karachi,Pool A,Karachi Zebras,Rawalpindi Rams,Karachi Zebras,188.0,4.0,20.0,Rawalpindi Rams,True,120.0
264780,238596,24/02/2006,Karachi,Pool A,Lahore Eagles,Sialkot Stallions,Sialkot Stallions,203.0,7.0,20.0,Lahore Eagles,True,120.0
264778,238596,24/02/2006,Karachi,Pool A,Faisalabad Wolves,Peshawar Panthers,Peshawar Panthers,185.0,5.0,20.0,Faisalabad Wolves,True,120.0
264783,238596,24/02/2006,Karachi,Pool B,Lahore Lions,Karachi Dolphins,Karachi Dolphins,199.0,7.0,20.0,Lahore Lions,False,120.0
264787,238596,25/02/2006,Karachi,Pool B,Abbottabad Rhinos,Quetta Bears,Quetta Bears,142.0,5.0,20.0,Abbottabad Rhinos,False,120.0
264784,238596,25/02/2006,Karachi,Pool A,Faisalabad Wolves,Multan Tigers,Multan Tigers,122.0,10.0,20.0,Faisalabad Wolves,False,110.0
264789,238596,25/02/2006,Karachi,Pool B,Lahore Lions,Hyderabad Hawks,Hyderabad Hawks,110.0,9.0,20.0,Lahore Lions,False,120.0
264786,238596,25/02/2006,Karachi,Pool A,Rawalpindi Rams,Sialkot Stallions,Rawalpindi Rams,163.0,7.0,20.0,Sialkot Stallions,False,120.0
264788,238596,25/02/2006,Karachi,Pool B,Islamabad Leopards,Karachi Dolphins,Islamabad Leopards,183.0,6.0,20.0,Karachi Dolphins,False,120.0
264785,238596,25/02/2006,Karachi,Pool A,Karachi Zebras,Peshawar Panthers,Karachi Zebras,160.0,3.0,20.0,Peshawar Panthers,True,120.0
264793,238596,26/02/2006,Karachi,Pool B,Abbottabad Rhinos,Karachi Dolphins,Karachi Dolphins,176.0,6.0,20.0,Abbottabad Rhinos,True,120.0
264790,238596,26/02/2006,Karachi,Pool A,Karachi Zebras,Faisalabad Wolves,Faisalabad Wolves,221.0,7.0,20.0,Karachi Zebras,True,120.0
264791,238596,26/02/2006,Karachi,Pool A,Lahore Eagles,Peshawar Panthers,Peshawar Panthers,171.0,8.0,20.0,Lahore Eagles,False,120.0
264795,238596,26/02/2006,Karachi,Pool B,Lahore Lions,Quetta Bears,Quetta Bears,120.0,6.0,20.0,Lahore Lions,False,120.0
264794,238596,26/02/2006,Karachi,Pool B,Hyderabad Hawks,Islamabad Leopards,Hyderabad Hawks,180.0,7.0,20.0,Islamabad Leopards,False,120.0
264792,238596,26/02/2006,Karachi,Pool A,Multan Tigers,Rawalpindi Rams,Rawalpindi Rams,165.0,6.0,20.0,Multan Tigers,True,120.0
264796,238596,27/02/2006,Karachi,Pool A,Karachi Zebras,Multan Tigers,Karachi Zebras,173.0,9.0,20.0,Multan Tigers,False,120.0
264797,238596,27/02/2006,Karachi,Pool A,Lahore Eagles,Rawalpindi Rams,Rawalpindi Rams,157.0,9.0,20.0,Lahore Eagles,False,120.0
264801,238596,27/02/2006,Karachi,Pool B,Lahore Lions,Islamabad Leopards,Lahore Lions,234.0,4.0,20.0,Islamabad Leopards,True,120.0
264798,238596,27/02/2006,Karachi,Pool A,Peshawar Panthers,Sialkot Stallions,Peshawar Panthers,126.0,10.0,20.0,Sialkot Stallions,False,114.0
264799,238596,27/02/2006,Karachi,Pool B,Abbottabad Rhinos,Hyderabad Hawks,Abbottabad Rhinos,174.0,10.0,20.0,Hyderabad Hawks,False,117.99999999999999
264800,238596,27/02/2006,Karachi,Pool B,Karachi Dolphins,Quetta Bears,Quetta Bears,154.0,10.0,20.0,Karachi Dolphins,False,119.0
264802,238596,28/02/2006,Karachi,Pool A,Faisalabad Wolves,Lahore Eagles,Faisalabad Wolves,205.0,10.0,20.0,Lahore Eagles,True,117.99999999999999
264805,238596,28/02/2006,Karachi,Pool B,Hyderabad Hawks,Karachi Dolphins,Hyderabad Hawks,112.0,8.0,20.0,Karachi Dolphins,False,120.0
264806,238596,28/02/2006,Karachi,Pool B,Islamabad Leopards,Quetta Bears,Islamabad Leopards,158.0,9.0,20.0,Quetta Bears,True,120.0
264803,238596,28/02/2006,Karachi,Pool A,Karachi Zebras,Sialkot Stallions,Sialkot Stallions,217.0,8.0,20.0,Karachi Zebras,True,120.0
264807,238596,28/02/2006,Karachi,Pool B,Lahore Lions,Abbottabad Rhinos,Lahore Lions,163.0,10.0,20.0,Abbottabad Rhinos,True,120.0
264804,238596,28/02/2006,Karachi,Pool A,Multan Tigers,Peshawar Panthers,Peshawar Panthers,187.0,6.0,20.0,Multan Tigers,True,120.0
264809,238596,01/03/2006,Karachi,Pool A,Lahore Eagles,Multan Tigers,Lahore Eagles,203.0,8.0,20.0,Multan Tigers,True,120.0
264810,238596,01/03/2006,Karachi,Pool A,Peshawar Panthers,Rawalpindi Rams,Rawalpindi Rams,140.0,10.0,20.0,Peshawar Panthers,False,108.0
264808,238596,01/03/2006,Karachi,Pool A,Faisalabad Wolves,Sialkot Stallions,Faisalabad Wolves,98.0,10.0,20.0,Sialkot Stallions,False,77.0
264811,238596,02/03/2006,Karachi,Pool A,Faisalabad Wolves,Rawalpindi Rams,Rawalpindi Rams,105.0,10.0,20.0,Faisalabad Wolves,False,107.0
264812,238596,02/03/2006,Karachi,Pool A,Karachi Zebras,Lahore Eagles,Lahore Eagles,150.0,10.0,20.0,Karachi Zebras,False,119.0
264813,238596,02/03/2006,Karachi,Pool A,Multan Tigers,Sialkot Stallions,Sialkot Stallions,189.0,3.0,20.0,Multan Tigers,True,120.0
264815,238596,03/03/2006,Karachi,Semi-Final,Karachi Dolphins,Sialkot Stallions,Sialkot Stallions,198.0,8.0,20.0,Karachi Dolphins,True,120.0
264814,238596,03/03/2006,Karachi,Semi-Final,Faisalabad Wolves,Lahore Lions,Lahore Lions,149.0,9.0,20.0,Faisalabad Wolves,False,120.0
239623,238596,04/03/2006,Karachi,Final,Faisalabad Wolves,Sialkot Stallions,Faisalabad Wolves,152.0,8.0,20.0,Sialkot Stallions,False,120.0
